stop_id,trip_id,planned_time,real_time,delay_minutes,collected_at,operator,transport_type,route_id,route_short_name
221401004,1|11559|2|82|22082025,2025-08-22 11:57:00,2025-08-22 11:57:00,0.0,2025-08-22 11:18:42,TICE,Bus,984,4
120904002,1|8365|0|82|4092025,2025-09-04 11:12:00,2025-09-04 11:12:00,0.0,2025-09-04 10:47:11,Régime Général des Transports Routiers,Bus,2223,160
201003003,1|15516|0|82|7082025,2025-08-07 12:21:00,2025-08-07 12:21:00,0.0,2025-08-07 12:01:41,Ville de Luxembourg - Service Autobus,Bus,258,11
200802002,1|12782|0|82|9082025,2025-08-09 17:23:00,2025-08-09 17:23:00,0.0,2025-08-09 17:01:40,Ville de Luxembourg - Service Autobus,Bus,1946,26
190303006,1|14243|0|82|29082025,2025-08-29 10:44:00,2025-08-29 10:44:00,0.0,2025-08-29 09:47:33,Régime Général des Transports Routiers,Bus,3223,711
200404022,1|5070|2|82|16082025,2025-08-16 19:26:00,2025-08-16 19:26:00,0.0,2025-08-16 19:02:36,Ville de Luxembourg - Service Autobus,Bus,267,2
140401007,1|13852|1|82|6092025,2025-09-06 17:21:00,2025-09-06 17:21:00,0.0,2025-09-06 17:02:27,Régime Général des Transports Routiers,Bus,3742,113
221301022,1|5755|9|82|7082025,2025-08-07 15:45:00,2025-08-07 15:45:00,0.0,2025-08-07 15:17:12,Régime Général des Transports Routiers,Bus,2781,606
220601009,1|13292|5|82|18082025,2025-08-18 16:45:00,2025-08-18 16:45:00,0.0,2025-08-18 16:19:17,TICE,Bus,984,4
220901012,1|28777|0|82|3092025,2025-09-03 14:14:00,2025-09-03 14:18:00,4.0,2025-09-03 14:15:26,TICE,Bus,321,14
200405046,1|9561|7|82|31072025,2025-07-31 18:56:00,2025-07-31 18:57:00,1.0,2025-07-31 19:00:13,Ville de Luxembourg - Service Autobus,Bus,261,14
200304016,1|33128|0|82|18082025,2025-08-18 14:14:00,2025-08-18 14:17:00,3.0,2025-08-18 14:00:42,Ville de Luxembourg - Service Autobus,Bus,1967,29
220201001,1|11606|4|82|22082025,2025-08-22 12:17:00,2025-08-22 12:17:00,0.0,2025-08-22 12:04:53,TICE,Bus,986,6
190801003,1|17638|6|82|19082025,2025-08-19 16:12:00,2025-08-19 16:15:00,3.0,2025-08-19 16:16:30,Régime Général des Transports Routiers,Bus,3606,MH2
200417007,1|3433|0|82|31082025,2025-08-31 16:28:00,2025-08-31 16:32:00,4.0,2025-08-31 16:30:18,Ville de Luxembourg - Service Autobus,Bus,265,18
220901002,1|10388|7|82|3092025,2025-09-03 17:55:00,2025-09-03 17:55:00,0.0,2025-09-03 17:15:27,TICE,Bus,981,1
220701015,1|4530|1|82|28072025,2025-07-28 16:55:00,2025-07-28 16:55:00,0.0,2025-07-28 16:33:03,Régime Général des Transports Routiers,Bus,3636,755
110606003,1|13632|1|82|29082025,2025-08-29 22:16:00,2025-08-29 22:16:00,0.0,2025-08-29 22:04:08,Régime Général des Transports Routiers,Bus,3183,162
220402108,1|10488|2|82|2092025,2025-09-02 19:10:00,2025-09-02 19:10:00,0.0,2025-09-02 18:17:24,TICE,Bus,985,5
220402072,1|8149|3|82|7092025,2025-09-07 15:43:00,2025-09-07 15:43:00,0.0,2025-09-07 15:34:09,Régime Général des Transports Routiers,Bus,984,4
200405005,1|126|1|82|12082025,2025-08-12 12:53:00,2025-08-12 12:53:00,0.0,2025-08-12 12:30:03,Ville de Luxembourg - Service Autobus,Bus,257,10
200602003,1|16426|1|82|1092025,2025-09-01 20:54:00,2025-09-01 20:54:00,0.0,2025-09-01 20:32:36,Régime Général des Transports Routiers,Bus,3528,223
221304003,1|11504|6|82|21082025,2025-08-21 17:54:00,2025-08-21 17:54:00,0.0,2025-08-21 17:15:56,TICE,Bus,982,2
220601004,1|9962|0|82|5082025,2025-08-05 13:23:00,2025-08-05 13:23:00,0.0,2025-08-05 13:19:03,TICE,Bus,985,5
200415013,1|875|24|82|1082025,2025-08-01 11:59:00,2025-08-01 11:59:00,0.0,2025-08-01 11:33:29,Ville de Luxembourg - Service Autobus,Bus,262,15
140801004,1|4764|2|82|12092025,2025-09-12 12:07:00,2025-09-12 12:07:00,0.0,2025-09-12 11:15:55,Régime Général des Transports Routiers,Bus,2121,942
200901017,1|15215|1|82|20082025,2025-08-20 18:17:00,2025-08-20 18:17:00,0.0,2025-08-20 18:00:24,Régime Général des Transports Routiers,Bus,2592,822
220201054,1|4150|1|82|13092025,2025-09-13 20:05:00,2025-09-13 20:05:00,0.0,2025-09-13 19:18:55,TICE,Bus,981,1
191102002,1|10650|2|82|11092025,2025-09-11 15:44:00,2025-09-11 15:44:00,0.0,2025-09-11 15:15:04,Régime Général des Transports Routiers,Bus,3226,741
200405020,1|22782|0|82|14082025,2025-08-14 18:17:00,2025-08-14 18:17:00,0.0,2025-08-14 18:00:01,Ville de Luxembourg - Service Autobus,Bus,257,10
220201001,1|4112|39|82|9082025,2025-08-09 16:42:00,2025-08-09 16:42:00,0.0,2025-08-09 16:34:39,TICE,Bus,981,1
140701020,1|13840|3|82|6092025,2025-09-06 13:41:00,2025-09-06 13:45:00,4.0,2025-09-06 13:34:36,Régime Général des Transports Routiers,Bus,3742,113
190101018,1|21597|0|82|24082025,2025-08-24 11:34:00,2025-08-24 11:34:00,0.0,2025-08-24 11:15:19,TICE,Bus,320,13
200204002,1|9384|1|82|11092025,2025-09-11 10:39:00,2025-09-11 10:39:00,0.0,2025-09-11 09:45:10,Régime Général des Transports Routiers,Bus,2964,324
180511010,1|4776|0|82|8082025,2025-08-08 22:31:00,2025-08-08 22:32:00,1.0,2025-08-08 22:32:10,Régime Général des Transports Routiers,Bus,2257,250
141301007,1|8178|2|82|9092025,2025-09-09 08:00:00,2025-09-09 08:00:00,0.0,2025-09-09 07:15:35,Régime Général des Transports Routiers,Bus,2391,119
200415017,1|1079|2|82|12092025,2025-09-12 18:27:00,2025-09-12 18:28:00,1.0,2025-09-12 18:30:34,Ville de Luxembourg - Service Autobus,Bus,257,10
200412009,1|13202|6|82|26082025,2025-08-26 16:49:00,2025-08-26 17:00:00,11.0,2025-08-26 17:00:27,Régime Général des Transports Routiers,Bus,3228,802
220402104,1|14987|0|82|5082025,2025-08-05 08:10:00,2025-08-05 08:10:00,0.0,2025-08-05 07:16:33,TICE,Bus,319,12
170804001,1|4148|1|82|29072025,2025-07-29 11:44:00,2025-07-29 11:44:00,0.0,2025-07-29 11:16:53,Régime Général des Transports Routiers,Bus,3192,232
221102002,1|13951|0|82|27082025,2025-08-27 16:37:00,2025-08-27 16:37:00,0.0,2025-08-27 16:17:40,Régime Général des Transports Routiers,Bus,2361,512
200406019,1|21203|0|82|28082025,2025-08-28 19:59:00,2025-08-28 20:01:00,2.0,2025-08-28 20:00:14,Ville de Luxembourg - Service Autobus,Bus,279,9
200403022,1|12150|0|82|12092025,2025-09-12 16:15:00,2025-09-12 16:15:00,0.0,2025-09-12 16:02:50,Ville de Luxembourg - Service Autobus,Bus,259,12
200404008,1|33302|0|82|18082025,2025-08-18 18:02:00,2025-08-18 18:04:00,2.0,2025-08-18 18:01:37,Ville de Luxembourg - Service Autobus,Bus,3209,413
140307003,1|13417|3|82|30082025,2025-08-30 16:07:00,2025-08-30 16:07:00,0.0,2025-08-30 15:48:05,Régime Général des Transports Routiers,Bus,3173,136
200410001,1|718|30|82|28072025,2025-07-28 16:45:00,2025-07-28 16:45:00,0.0,2025-07-28 16:31:55,Ville de Luxembourg - Service Autobus,Bus,271,23
200424001,1|7764|0|82|7082025,2025-08-07 16:58:00,2025-08-07 16:59:00,1.0,2025-08-07 17:00:52,Régime Général des Transports Routiers,Bus,2087,502
170501015,1|11730|1|82|2092025,2025-09-02 14:39:00,2025-09-02 14:39:00,0.0,2025-09-02 13:47:05,Régime Général des Transports Routiers,Bus,2349,272
221304013,1|4347|15|82|15092025,2025-09-15 14:20:00,2025-09-15 14:22:00,2.0,2025-09-15 14:04:31,TICE,Bus,1731,15
200406012,1|2726|10|82|8082025,2025-08-08 13:30:00,2025-08-08 13:30:00,0.0,2025-08-08 13:31:26,Ville de Luxembourg - Service Autobus,Bus,277,7
220301092,1|4512|2|82|29072025,2025-07-29 18:05:00,2025-07-29 18:07:00,2.0,2025-07-29 17:47:45,Régime Général des Transports Routiers,Bus,3217,631
200303006,1|28141|0|82|19082025,2025-08-19 20:21:00,2025-08-19 20:21:00,0.0,2025-08-19 20:03:16,Régime Général des Transports Routiers,Bus,3208,412
200420010,1|7773|4|82|13092025,2025-09-13 14:30:00,2025-09-13 14:33:00,3.0,2025-09-13 14:30:50,Régime Général des Transports Routiers,Bus,3223,711
200704003,1|13959|1|82|1092025,2025-09-01 22:57:00,2025-09-01 22:57:00,0.0,2025-09-01 22:17:28,Régime Général des Transports Routiers,Bus,3202,361
220601007,1|4217|5|82|15092025,2025-09-15 19:04:00,2025-09-15 19:04:00,0.0,2025-09-15 18:16:51,TICE,Bus,984,4
220901006,1|13213|23|82|20082025,2025-08-20 13:05:00,2025-08-20 13:05:00,0.0,2025-08-20 12:16:49,TICE,Bus,981,1
200419013,1|16154|0|82|19082025,2025-08-19 10:03:00,2025-08-19 10:08:00,5.0,2025-08-19 10:00:27,Régime Général des Transports Routiers,Bus,3168,112
200407012,1|1120|18|82|28072025,2025-07-28 15:29:00,2025-07-28 15:31:00,2.0,2025-07-28 15:33:10,Ville de Luxembourg - Service Autobus,Bus,1947,27
220402012,1|7648|0|82|4092025,2025-09-04 11:48:00,2025-09-04 11:48:00,0.0,2025-09-04 11:16:21,TICE,Bus,987,7
140401011,1|6275|3|82|13082025,2025-08-13 22:06:00,2025-08-13 22:06:00,0.0,2025-08-13 22:03:40,Régime Général des Transports Routiers,Bus,3169,115
191104005,1|5453|0|82|12082025,2025-08-12 19:42:00,2025-08-12 19:42:00,0.0,2025-08-12 19:17:44,Régime Général des Transports Routiers,Bus,2587,812
200417020,1|1793|2|82|20082025,2025-08-20 15:15:00,2025-08-20 15:16:00,1.0,2025-08-20 15:02:24,Ville de Luxembourg - Service Autobus,Bus,259,12
200417033,1|1450|33|82|4082025,2025-08-04 16:44:00,2025-08-04 16:44:00,0.0,2025-08-04 16:30:47,Ville de Luxembourg - Service Autobus,Bus,277,7
200412032,1|12905|2|82|8092025,2025-09-08 22:00:00,2025-09-08 22:01:00,1.0,2025-09-08 22:02:54,Régime Général des Transports Routiers,Bus,3597,456
140203002,1|12931|3|82|28082025,2025-08-28 18:22:00,2025-08-28 18:25:00,3.0,2025-08-28 18:02:45,Régime Général des Transports Routiers,Bus,2872,181
200102003,1|10590|1|82|10092025,2025-09-10 20:11:00,2025-09-10 20:14:00,3.0,2025-09-10 20:15:12,Régime Général des Transports Routiers,Bus,276,6
150805002,1|20645|0|82|26082025,2025-08-26 10:59:00,2025-08-26 10:59:00,0.0,2025-08-26 10:47:47,Régime Général des Transports Routiers,Bus,3248,934
220402086,1|6792|10|82|9092025,2025-09-09 13:51:00,2025-09-09 13:51:00,0.0,2025-09-09 13:19:06,TICE,Bus,984,4
160904010,1|10901|4|82|11092025,2025-09-11 18:06:00,2025-09-11 18:06:00,0.0,2025-09-11 17:17:56,Régime Général des Transports Routiers,Bus,3232,824
220402106,1|10415|16|82|31082025,2025-08-31 22:58:00,2025-08-31 22:58:00,0.0,2025-08-31 23:01:30,TICE,Bus,982,2
221304012,1|25566|0|82|29082025,2025-08-29 13:51:00,2025-08-29 13:51:00,0.0,2025-08-29 13:33:42,TICE,Bus,983,3
110607002,1|9958|1|82|8092025,2025-09-08 13:15:00,2025-09-08 13:22:00,7.0,2025-09-08 13:21:42,Régime Général des Transports Routiers,Bus,3185,173
200405003,1|1967|8|82|9082025,2025-08-09 14:45:00,2025-08-09 14:45:00,0.0,2025-08-09 14:30:42,Ville de Luxembourg - Service Autobus,Bus,260,13
140203002,1|5208|0|82|30072025,2025-07-30 04:05:00,2025-07-30 04:06:00,1.0,2025-07-30 04:02:52,Régime Général des Transports Routiers,Bus,3746,292
200417012,1|447|0|82|26072025,2025-07-26 06:09:00,2025-07-26 06:09:00,0.0,2025-07-26 05:43:02,Ville de Luxembourg - Service Autobus,Bus,263,16
200417040,1|4921|0|82|24082025,2025-08-24 16:20:00,2025-08-24 16:22:00,2.0,2025-08-24 16:03:28,Ville de Luxembourg - Service Autobus,Bus,269,21
170802004,1|10016|2|82|10092025,2025-09-10 13:56:00,2025-09-10 14:01:00,5.0,2025-09-10 13:48:14,Régime Général des Transports Routiers,Bus,3191,231
210502001,1|15066|1|82|16082025,2025-08-16 22:37:00,2025-08-16 22:37:00,0.0,2025-08-16 22:15:32,Régime Général des Transports Routiers,Bus,3038,432
130104001,1|6023|0|82|1082025,2025-08-01 20:19:00,2025-08-01 20:19:00,0.0,2025-08-01 19:48:14,Régime Général des Transports Routiers,Bus,2996,188
200409007,1|23354|0|82|14082025,2025-08-14 15:54:00,2025-08-14 15:54:00,0.0,2025-08-14 15:30:36,Ville de Luxembourg - Service Autobus,Bus,1946,26
200414008,1|15555|0|82|10092025,2025-09-10 11:46:00,2025-09-10 11:48:00,2.0,2025-09-10 11:31:16,Ville de Luxembourg - Service Autobus,Bus,262,15
200405005,1|2268|22|82|21082025,2025-08-21 11:44:00,2025-08-21 11:44:00,0.0,2025-08-21 11:30:04,Ville de Luxembourg - Service Autobus,Bus,262,15
221302002,1|1673|1|82|27072025,2025-07-27 23:37:00,2025-07-27 23:37:00,0.0,2025-07-27 22:45:31,TICE,Bus,320,13
190704001,1|14400|1|82|2092025,2025-09-02 10:55:00,2025-09-02 10:55:00,0.0,2025-09-02 10:34:12,Régime Général des Transports Routiers,Bus,3229,811
200406015,1|22059|0|82|16082025,2025-08-16 21:01:00,2025-08-16 21:01:00,0.0,2025-08-16 21:03:30,Ville de Luxembourg - Service Autobus,Bus,262,15
200407010,1|1073|9|82|10092025,2025-09-10 08:08:00,2025-09-10 08:08:00,0.0,2025-09-10 08:00:53,Ville de Luxembourg - Service Autobus,Bus,260,13
200802004,1|16126|0|82|20082025,2025-08-20 07:01:00,2025-08-20 07:01:00,0.0,2025-08-20 07:01:23,Régime Général des Transports Routiers,Bus,1946,26
150606007,1|14014|1|82|20082025,2025-08-20 15:49:00,2025-08-20 15:49:00,0.0,2025-08-20 15:15:53,Régime Général des Transports Routiers,Bus,2211,950
190103001,1|4782|0|82|29072025,2025-07-29 17:45:00,2025-07-29 17:45:00,0.0,2025-07-29 17:15:26,Régime Général des Transports Routiers,Bus,3233,831
200412004,1|30921|0|82|25082025,2025-08-25 18:04:00,2025-08-25 18:07:00,3.0,2025-08-25 18:02:20,Ville de Luxembourg - Service Autobus,Bus,275,5
200407009,1|3074|18|82|13082025,2025-08-13 16:32:00,2025-08-13 16:33:00,1.0,2025-08-13 16:32:50,Ville de Luxembourg - Service Autobus,Bus,1947,27
200419035,1|3009|4|82|4092025,2025-09-04 13:25:00,2025-09-04 13:25:00,0.0,2025-09-04 13:02:20,Ville de Luxembourg - Service Autobus,Bus,267,2
140602004,1|9690|0|82|11092025,2025-09-11 10:17:00,2025-09-11 10:18:00,1.0,2025-09-11 10:20:06,Régime Général des Transports Routiers,Bus,3169,115
190403001,1|4796|2|82|30072025,2025-07-30 18:26:00,2025-07-30 18:26:00,0.0,2025-07-30 17:46:40,Régime Général des Transports Routiers,Bus,3233,831
200412013,1|718|20|82|28072025,2025-07-28 13:59:00,2025-07-28 13:59:00,0.0,2025-07-28 13:32:28,Ville de Luxembourg - Service Autobus,Bus,271,23
110102008,1|8893|1|82|6092025,2025-09-06 11:31:00,2025-09-06 11:33:00,2.0,2025-09-06 11:34:33,Régime Général des Transports Routiers,Bus,2411,170
220901007,1|5768|2|82|6082025,2025-08-06 14:15:00,2025-08-06 14:16:00,1.0,2025-08-06 14:04:07,Régime Général des Transports Routiers,Bus,2782,609
190501002,1|11015|1|82|8092025,2025-09-08 22:35:00,2025-09-08 22:35:00,0.0,2025-09-08 21:46:42,Régime Général des Transports Routiers,Bus,3235,833
141101005,1|7532|1|82|1082025,2025-08-01 12:06:00,2025-08-01 12:06:00,0.0,2025-08-01 11:16:32,Régime Général des Transports Routiers,Bus,3250,936
201103005,1|15406|2|82|15082025,2025-08-15 14:51:00,2025-08-15 14:51:00,0.0,2025-08-15 14:49:15,Régime Général des Transports Routiers,Bus,3327,D13
200419034,1|7201|6|82|3092025,2025-09-03 17:57:00,2025-09-03 17:57:00,0.0,2025-09-03 17:32:18,Ville de Luxembourg - Service Autobus,Bus,278,8
140603001,1|9650|2|82|15092025,2025-09-15 13:02:00,2025-09-15 13:04:00,2.0,2025-09-15 12:18:03,Régime Général des Transports Routiers,Bus,3779,MH4
201103002,1|12575|2|82|1092025,2025-09-01 18:51:00,2025-09-01 18:57:00,6.0,2025-09-01 18:49:19,Régime Général des Transports Routiers,Bus,2630,424
200415009,1|5501|3|82|7092025,2025-09-07 23:00:00,2025-09-07 23:00:00,0.0,2025-09-07 23:00:11,Ville de Luxembourg - Service Autobus,Bus,961,37
200405046,1|4466|3|82|25082025,2025-08-25 16:26:00,2025-08-25 16:26:00,0.0,2025-08-25 16:00:13,Ville de Luxembourg - Service Autobus,Bus,3008,461
190105002,1|17405|1|82|17082025,2025-08-17 11:27:00,2025-08-17 11:27:00,0.0,2025-08-17 11:16:38,Régime Général des Transports Routiers,Bus,3233,831
200414007,1|15276|0|82|8092025,2025-09-08 11:36:00,2025-09-08 11:36:00,0.0,2025-09-08 11:31:33,Ville de Luxembourg - Service Autobus,Bus,279,9
200410005,1|7207|0|82|20082025,2025-08-20 13:08:00,2025-08-20 13:08:00,0.0,2025-08-20 13:00:12,Ville de Luxembourg - Service Autobus,Bus,257,10
200405001,1|5|0|82|9082025,2025-08-09 21:45:00,2025-08-09 21:45:00,0.0,2025-08-09 21:30:06,Ville de Luxembourg - Service Autobus,Bus,265,18
190901004,1|7085|5|82|4082025,2025-08-04 14:52:00,2025-08-04 14:54:00,2.0,2025-08-04 14:33:51,Régime Général des Transports Routiers,Bus,3229,811
200417023,1|3687|15|82|29082025,2025-08-29 16:13:00,2025-08-29 16:13:00,0.0,2025-08-29 16:01:21,Ville de Luxembourg - Service Autobus,Bus,265,18
200101007,1|9|0|82|2082025,2025-08-02 19:49:00,2025-08-02 19:49:00,0.0,2025-08-02 19:15:16,Ville de Luxembourg - Service Autobus,Bus,257,10
200508016,1|15301|0|82|13082025,2025-08-13 20:33:00,2025-08-13 20:33:00,0.0,2025-08-13 20:30:30,Ville de Luxembourg - Service Autobus,Bus,1967,29
200403018,1|309|1|82|7082025,2025-08-07 20:08:00,2025-08-07 20:08:00,0.0,2025-08-07 20:00:29,Ville de Luxembourg - Service Autobus,Bus,258,11
220402019,1|12135|0|82|26082025,2025-08-26 16:48:00,2025-08-26 16:50:00,2.0,2025-08-26 16:34:00,Régime Général des Transports Routiers,Bus,2111,650
200417019,1|9018|27|82|3092025,2025-09-03 15:22:00,2025-09-03 15:22:00,0.0,2025-09-03 15:00:10,Ville de Luxembourg - Service Autobus,Bus,265,18
200405013,1|5274|12|82|7092025,2025-09-07 16:13:00,2025-09-07 16:13:00,0.0,2025-09-07 16:00:04,Ville de Luxembourg - Service Autobus,Bus,261,14
221303004,1|10317|0|82|29082025,2025-08-29 16:22:00,2025-08-29 16:22:00,0.0,2025-08-29 16:03:12,TICE,Bus,320,13
220903008,1|14259|0|82|30082025,2025-08-30 16:11:00,2025-08-30 16:11:00,0.0,2025-08-30 15:15:16,Régime Général des Transports Routiers,Bus,3223,711
180508003,1|13403|0|82|8082025,2025-08-08 18:34:00,2025-08-08 18:34:00,0.0,2025-08-08 18:18:04,Régime Général des Transports Routiers,Bus,3523,201
200508016,1|4576|2|82|4092025,2025-09-04 14:44:00,2025-09-04 14:44:00,0.0,2025-09-04 14:30:36,Ville de Luxembourg - Service Autobus,Bus,276,6
200304004,1|13379|3|82|27082025,2025-08-27 13:04:00,2025-08-27 13:05:00,1.0,2025-08-27 13:01:10,Régime Général des Transports Routiers,Bus,2630,424
150106001,1|11069|2|82|29082025,2025-08-29 14:10:00,2025-08-29 14:10:00,0.0,2025-08-29 13:47:39,Régime Général des Transports Routiers,Bus,2121,942
200405005,1|20243|0|82|28082025,2025-08-28 12:19:00,2025-08-28 12:19:00,0.0,2025-08-28 12:00:04,Ville de Luxembourg - Service Autobus,Bus,257,10
200419037,1|9546|0|82|3082025,2025-08-03 13:07:00,2025-08-03 13:07:00,0.0,2025-08-03 13:01:13,Ville de Luxembourg - Service Autobus,Bus,273,3
200403009,1|3283|0|82|11092025,2025-09-11 19:43:00,2025-09-11 19:43:00,0.0,2025-09-11 19:31:13,Ville de Luxembourg - Service Autobus,Bus,272,24
220301032,1|2333|7|82|29072025,2025-07-29 16:36:00,2025-07-29 16:36:00,0.0,2025-07-29 16:16:36,Régime Général des Transports Routiers,Bus,2251,507
200422003,1|8388|18|82|25082025,2025-08-25 16:53:00,2025-08-25 16:53:00,0.0,2025-08-25 16:31:44,Ville de Luxembourg - Service Autobus,Bus,279,9
200508011,1|9880|0|82|1082025,2025-08-01 20:40:00,2025-08-01 20:44:00,4.0,2025-08-01 20:31:18,Régime Général des Transports Routiers,Bus,3528,223
200417002,1|19231|0|82|1092025,2025-09-01 21:40:00,2025-09-01 21:40:00,0.0,2025-09-01 21:32:43,Ville de Luxembourg - Service Autobus,Bus,366,25
200102001,1|7538|1|82|27082025,2025-08-27 17:51:00,2025-08-27 17:51:00,0.0,2025-08-27 17:32:24,Ville de Luxembourg - Service Autobus,Bus,3220,702
220203009,1|6957|0|82|13082025,2025-08-13 18:50:00,2025-08-13 18:50:00,0.0,2025-08-13 18:15:35,Régime Général des Transports Routiers,Bus,3219,701
200405001,1|313|0|82|27072025,2025-07-27 20:56:00,2025-07-27 20:56:00,0.0,2025-07-27 20:30:06,Ville de Luxembourg - Service Autobus,Bus,274,4
220402100,1|13577|0|82|12092025,2025-09-12 16:35:00,2025-09-12 16:35:00,0.0,2025-09-12 16:33:08,TICE,Bus,981,1
180503001,1|7739|2|82|13082025,2025-08-13 13:45:00,2025-08-13 13:47:00,2.0,2025-08-13 13:45:17,Régime Général des Transports Routiers,Bus,3527,222
200412031,1|9759|2|82|4092025,2025-09-04 18:32:00,2025-09-04 18:32:00,0.0,2025-09-04 18:30:19,Régime Général des Transports Routiers,Bus,275,5
220301078,1|13118|11|82|20082025,2025-08-20 16:31:00,2025-08-20 16:31:00,0.0,2025-08-20 16:05:17,TICE,Bus,317,10
150701004,1|7445|1|82|6082025,2025-08-06 12:41:00,2025-08-06 12:45:00,4.0,2025-08-06 12:47:11,Régime Général des Transports Routiers,Bus,3247,933
200417050,1|13098|1|82|25082025,2025-08-25 12:00:00,2025-08-25 12:00:00,0.0,2025-08-25 12:00:08,Régime Général des Transports Routiers,Bus,2251,507
200404032,1|19385|2|82|20082025,2025-08-20 19:55:00,2025-08-20 19:55:00,0.0,2025-08-20 19:30:05,Régime Général des Transports Routiers,Bus,3597,456
200901013,1|5168|4|82|6092025,2025-09-06 11:16:00,2025-09-06 11:16:00,0.0,2025-09-06 11:18:13,Ville de Luxembourg - Service Autobus,Bus,278,8
200405020,1|7994|28|82|26082025,2025-08-26 16:09:00,2025-08-26 16:09:00,0.0,2025-08-26 16:00:01,Ville de Luxembourg - Service Autobus,Bus,265,18
220402126,1|1758|14|82|29072025,2025-07-29 10:33:00,2025-07-29 10:40:00,7.0,2025-07-29 10:32:52,TICE,Bus,984,4
200412031,1|5741|3|82|7082025,2025-08-07 18:25:00,2025-08-07 18:27:00,2.0,2025-08-07 18:00:11,Régime Général des Transports Routiers,Bus,2767,455
140602008,1|5045|6|82|6082025,2025-08-06 14:19:00,2025-08-06 14:19:00,0.0,2025-08-06 14:01:43,Régime Général des Transports Routiers,Bus,2391,119
200406024,1|16835|1|82|16082025,2025-08-16 06:08:00,2025-08-16 06:08:00,0.0,2025-08-16 06:00:27,Régime Général des Transports Routiers,Bus,277,7
150202001,1|19592|0|82|18082025,2025-08-18 17:25:00,2025-08-18 17:29:00,4.0,2025-08-18 17:17:28,Régime Général des Transports Routiers,Bus,3669,962
141101003,1|7528|1|82|8082025,2025-08-08 17:45:00,2025-08-08 17:45:00,0.0,2025-08-08 17:16:37,Régime Général des Transports Routiers,Bus,3241,911
200404001,1|4632|3|82|15092025,2025-09-15 18:43:00,2025-09-15 18:45:00,2.0,2025-09-15 18:35:35,Régime Général des Transports Routiers,Bus,2080,421
200404019,1|6057|1|82|8082025,2025-08-08 07:01:00,2025-08-08 07:01:00,0.0,2025-08-08 07:01:29,Régime Général des Transports Routiers,Bus,277,7
220402106,1|4182|8|82|14092025,2025-09-14 15:34:00,2025-09-14 15:35:00,1.0,2025-09-14 15:31:46,TICE,Bus,982,2
180601001,1|2571|1|82|28072025,2025-07-28 13:54:00,2025-07-28 13:54:00,0.0,2025-07-28 13:48:28,Régime Général des Transports Routiers,Bus,2349,272
200415009,1|498|2|82|30072025,2025-07-30 18:13:00,2025-07-30 18:13:00,0.0,2025-07-30 18:00:13,Ville de Luxembourg - Service Autobus,Bus,270,22
180106001,1|6711|1|82|5082025,2025-08-05 10:17:00,2025-08-05 10:18:00,1.0,2025-08-05 10:16:00,Régime Général des Transports Routiers,Bus,3200,326
200404007,1|3876|6|82|1092025,2025-09-01 16:54:00,2025-09-01 16:54:00,0.0,2025-09-01 16:33:28,Ville de Luxembourg - Service Autobus,Bus,271,23
220102003,1|5896|9|82|13092025,2025-09-13 14:57:00,2025-09-13 14:57:00,0.0,2025-09-13 14:19:27,Régime Général des Transports Routiers,Bus,3481,N03
200405001,1|3535|2|82|11092025,2025-09-11 23:40:00,2025-09-11 23:40:00,0.0,2025-09-11 23:30:06,Ville de Luxembourg - Service Autobus,Bus,274,4
220301030,1|4232|11|82|15092025,2025-09-15 18:27:00,2025-09-15 18:27:00,0.0,2025-09-15 18:03:34,TICE,Bus,984,4
200101014,1|6559|3|82|23082025,2025-08-23 15:27:00,2025-08-23 15:35:00,8.0,2025-08-23 15:34:00,Ville de Luxembourg - Service Autobus,Bus,275,5
220402126,1|13217|0|82|18082025,2025-08-18 16:44:00,2025-08-18 16:46:00,2.0,2025-08-18 16:33:05,TICE,Bus,981,1
200414007,1|2915|21|82|12082025,2025-08-12 11:55:00,2025-08-12 11:55:00,0.0,2025-08-12 11:31:11,Ville de Luxembourg - Service Autobus,Bus,279,9
200303007,1|9811|0|82|8082025,2025-08-08 20:09:00,2025-08-08 20:09:00,0.0,2025-08-08 20:01:54,Régime Général des Transports Routiers,Bus,3209,413
200412018,1|14313|0|82|14082025,2025-08-14 16:55:00,2025-08-14 16:55:00,0.0,2025-08-14 16:30:12,Régime Général des Transports Routiers,Bus,2439,608
160904008,1|5059|1|82|7082025,2025-08-07 10:39:00,2025-08-07 10:39:00,0.0,2025-08-07 10:16:10,Régime Général des Transports Routiers,Bus,2391,119
140503001,1|14288|4|82|14082025,2025-08-14 14:08:00,2025-08-14 14:08:00,0.0,2025-08-14 13:45:25,Régime Général des Transports Routiers,Bus,2257,250
140203002,1|7617|0|82|31072025,2025-07-31 23:27:00,2025-07-31 23:27:00,0.0,2025-07-31 23:02:56,Régime Général des Transports Routiers,Bus,3521,190
221302001,1|5441|2|82|12082025,2025-08-12 11:48:00,2025-08-12 11:50:00,2.0,2025-08-12 11:18:03,Régime Général des Transports Routiers,Bus,2584,750
120402002,1|4252|2|82|5082025,2025-08-05 17:42:00,2025-08-05 17:44:00,2.0,2025-08-05 17:45:53,Régime Général des Transports Routiers,Bus,2037,130
200304001,1|16403|0|82|5092025,2025-09-05 18:10:00,2025-09-05 18:15:00,5.0,2025-09-05 18:01:58,Régime Général des Transports Routiers,Bus,2767,455
